Período,n_cons_csp_gripe_alentejo,n_cons_csp_gripe_algarve,n_cons_csp_gripe_centro,n_cons_csp_gripe_lisboa,n_cons_csp_gripe_norte,n_cons_csp_p_alentejo,n_cons_csp_p_algarve,n_cons_csp_p_centro,n_cons_csp_p_lisboa,n_cons_csp_p_norte,n_cons_csp_np_alentejo,n_cons_csp_np_algarve,n_cons_csp_np_centro,n_cons_csp_np_lisboa,n_cons_csp_np_norte,n_cons_csp_gripe_alentejo,n_cons_csp_gripe_algarve,n_cons_csp_gripe_centro,n_cons_csp_gripe_lisboa,n_cons_csp_gripe_norte
2018-12-16,3.0,3.0,36.0,25.0,41.0,40.0,73.0,0.0,0.0,0.0,714.0,174.0,1775.0,1598.0,2367.0,3.0,3.0,36.0,25.0,41.0
2018-12-17,22.0,9.0,51.0,120.0,130.0,3768.0,2953.0,10729.0,21748.0,27500.0,4449.0,2553.0,14054.0,16803.0,31311.0,22.0,9.0,51.0,120.0,130.0
2018-12-18,25.0,15.0,77.0,141.0,110.0,4153.0,2690.0,10536.0,20582.0,26030.0,4222.0,2157.0,12208.0,14113.0,25661.0,25.0,15.0,77.0,141.0,110.0
2018-12-19,16.0,9.0,68.0,106.0,120.0,3688.0,2331.0,9707.0,19681.0,23721.0,3983.0,2002.0,11766.0,13597.0,24403.0,16.0,9.0,68.0,106.0,120.0
2018-12-20,12.0,14.0,48.0,105.0,95.0,3499.0,2413.0,9279.0,18282.0,23056.0,3447.0,1951.0,10676.0,12763.0,23034.0,12.0,14.0,48.0,105.0,95.0
2018-12-21,17.0,8.0,76.0,92.0,89.0,2616.0,2077.0,6457.0,14626.0,18595.0,2839.0,1702.0,8779.0,10560.0,18450.0,17.0,8.0,76.0,92.0,89.0
2018-12-22,11.0,0.0,38.0,51.0,36.0,83.0,90.0,154.0,17.0,122.0,837.0,274.0,2258.0,2315.0,2686.0,11.0,0.0,38.0,51.0,36.0
2018-12-23,7.0,2.0,29.0,38.0,44.0,60.0,68.0,0.0,0.0,0.0,831.0,229.0,1951.0,1577.0,2681.0,7.0,2.0,29.0,38.0,44.0
2018-12-24,15.0,1.0,30.0,20.0,30.0,72.0,34.0,87.0,0.0,247.0,869.0,241.0,1740.0,945.0,2344.0,15.0,1.0,30.0,20.0,30.0
2018-12-25,12.0,1.0,17.0,12.0,34.0,68.0,19.0,0.0,4.0,0.0,585.0,112.0,1246.0,763.0,1667.0,12.0,1.0,17.0,12.0,34.0
2018-12-26,40.0,12.0,87.0,174.0,134.0,1883.0,1199.0,6228.0,12233.0,16368.0,3243.0,1946.0,11642.0,13739.0,26299.0,40.0,12.0,87.0,174.0,134.0
2018-12-27,34.0,11.0,102.0,167.0,157.0,2420.0,1656.0,7528.0,14797.0,20056.0,3623.0,1937.0,11225.0,12770.0,24820.0,34.0,11.0,102.0,167.0,157.0
2018-12-28,20.0,12.0,86.0,174.0,110.0,1971.0,1422.0,5755.0,12550.0,16032.0,3252.0,1762.0,9909.0,11047.0,21930.0,20.0,12.0,86.0,174.0,110.0
2018-12-29,16.0,11.0,39.0,120.0,63.0,85.0,51.0,143.0,22.0,113.0,960.0,333.0,2294.0,2493.0,3217.0,16.0,11.0,39.0,120.0,63.0
2018-12-30,15.0,5.0,61.0,99.0,63.0,59.0,23.0,0.0,0.0,0.0,793.0,340.0,2127.0,1698.0,2868.0,15.0,5.0,61.0,99.0,63.0
2018-12-31,10.0,5.0,34.0,27.0,59.0,79.0,101.0,199.0,46.0,599.0,1147.0,255.0,2063.0,1243.0,3675.0,10.0,5.0,34.0,27.0,59.0
2019-01-01,2.0,1.0,25.0,36.0,38.0,38.0,13.0,0.0,0.0,0.0,587.0,118.0,1419.0,932.0,1903.0,2.0,1.0,25.0,36.0,38.0
2019-01-02,46.0,10.0,163.0,274.0,184.0,2572.0,1719.0,9152.0,18187.0,24236.0,4638.0,2403.0,15928.0,18323.0,38482.0,46.0,10.0,163.0,274.0,184.0
2019-01-03,47.0,25.0,122.0,253.0,227.0,3244.0,2173.0,10899.0,20410.0,26979.0,4804.0,2387.0,15239.0,16922.0,33634.0,47.0,25.0,122.0,253.0,227.0
2019-01-04,41.0,29.0,162.0,215.0,215.0,2959.0,1931.0,8078.0,17121.0,21609.0,4297.0,2210.0,12921.0,14569.0,28313.0,41.0,29.0,162.0,215.0,215.0
2019-01-05,29.0,4.0,94.0,105.0,92.0,79.0,43.0,140.0,15.0,96.0,956.0,329.0,2372.0,2556.0,3053.0,29.0,4.0,94.0,105.0,92.0
2019-01-06,18.0,5.0,78.0,53.0,64.0,68.0,28.0,0.0,0.0,0.0,813.0,274.0,2053.0,1745.0,2537.0,18.0,5.0,78.0,53.0,64.0
2019-01-07,51.0,20.0,255.0,402.0,359.0,3906.0,2777.0,11810.0,23054.0,30206.0,5768.0,2607.0,16652.0,18616.0,37579.0,51.0,20.0,255.0,402.0,359.0
2019-01-08,41.0,34.0,190.0,375.0,363.0,4244.0,2634.0,12101.0,22264.0,29009.0,5496.0,2732.0,15439.0,16530.0,32292.0,41.0,34.0,190.0,375.0,363.0
2019-01-09,57.0,29.0,231.0,352.0,318.0,3939.0,2523.0,10922.0,21287.0,27328.0,4888.0,2439.0,14179.0,15751.0,29473.0,57.0,29.0,231.0,352.0,318.0
2019-01-10,56.0,19.0,219.0,385.0,338.0,3587.0,2541.0,11611.0,21152.0,27552.0,4524.0,2266.0,13731.0,15201.0,28441.0,56.0,19.0,219.0,385.0,338.0
2019-01-11,42.0,15.0,225.0,322.0,324.0,3031.0,2139.0,8459.0,17500.0,21954.0,3915.0,2103.0,11802.0,13309.0,24942.0,42.0,15.0,225.0,322.0,324.0
2019-01-12,18.0,19.0,80.0,178.0,79.0,105.0,32.0,149.0,28.0,106.0,856.0,357.0,2346.0,2561.0,2950.0,18.0,19.0,80.0,178.0,79.0
2019-01-13,31.0,12.0,110.0,132.0,106.0,70.0,5.0,0.0,0.0,3.0,851.0,325.0,2207.0,1796.0,2793.0,31.0,12.0,110.0,132.0,106.0
2019-01-14,68.0,32.0,284.0,573.0,462.0,3857.0,2739.0,12252.0,23037.0,31151.0,5035.0,2780.0,16772.0,18698.0,35855.0,68.0,32.0,284.0,573.0,462.0
2019-01-15,59.0,49.0,236.0,450.0,467.0,4332.0,2633.0,12263.0,22639.0,30204.0,4713.0,2459.0,14724.0,16338.0,31029.0,59.0,49.0,236.0,450.0,467.0
2019-01-16,93.0,31.0,284.0,519.0,414.0,3701.0,2349.0,10219.0,19416.0,25587.0,4342.0,2401.0,13180.0,14222.0,27019.0,93.0,31.0,284.0,519.0,414.0
2019-01-17,68.0,40.0,299.0,464.0,410.0,3398.0,2410.0,9628.0,17670.0,23538.0,3784.0,2161.0,12059.0,13970.0,24810.0,68.0,40.0,299.0,464.0,410.0
2019-01-18,80.0,35.0,258.0,456.0,375.0,2726.0,2093.0,7014.0,14631.0,18627.0,3365.0,2180.0,10317.0,12175.0,21654.0,80.0,35.0,258.0,456.0,375.0
2019-01-19,53.0,16.0,130.0,218.0,151.0,50.0,106.0,115.0,36.0,121.0,1055.0,275.0,2532.0,2852.0,3159.0,53.0,16.0,130.0,218.0,151.0
2019-01-20,51.0,7.0,184.0,127.0,148.0,33.0,158.0,10.0,0.0,0.0,889.0,193.0,2409.0,1959.0,3078.0,51.0,7.0,184.0,127.0,148.0
2019-01-21,100.0,47.0,476.0,742.0,675.0,4143.0,2857.0,12266.0,23543.0,31686.0,5206.0,2757.0,17169.0,19354.0,36577.0,100.0,47.0,476.0,742.0,675.0
2019-01-22,86.0,56.0,384.0,597.0,614.0,4141.0,2955.0,12179.0,22388.0,30464.0,4651.0,2538.0,14467.0,16780.0,30582.0,86.0,56.0,384.0,597.0,614.0
2019-01-23,138.0,50.0,396.0,686.0,626.0,3825.0,2570.0,11010.0,21800.0,27428.0,4538.0,2402.0,13718.0,16097.0,28315.0,138.0,50.0,396.0,686.0,626.0
2019-01-24,74.0,56.0,396.0,599.0,579.0,3657.0,2637.0,11197.0,20734.0,27375.0,4261.0,2366.0,13259.0,15451.0,27762.0,74.0,56.0,396.0,599.0,579.0
2019-01-25,84.0,42.0,355.0,474.0,550.0,2884.0,2178.0,8418.0,16658.0,21887.0,3591.0,2101.0,11521.0,12965.0,24642.0,84.0,42.0,355.0,474.0,550.0
2019-01-26,37.0,7.0,150.0,265.0,194.0,92.0,39.0,126.0,28.0,113.0,942.0,404.0,2693.0,2913.0,3367.0,37.0,7.0,150.0,265.0,194.0
2019-01-27,47.0,15.0,124.0,214.0,185.0,70.0,49.0,0.0,0.0,0.0,911.0,302.0,2549.0,2012.0,3272.0,47.0,15.0,124.0,214.0,185.0
2019-01-28,110.0,57.0,448.0,717.0,729.0,3995.0,2923.0,11990.0,22846.0,29097.0,5357.0,2949.0,16068.0,18944.0,34120.0,110.0,57.0,448.0,717.0,729.0
2019-01-29,95.0,54.0,374.0,590.0,693.0,4128.0,2821.0,11700.0,21944.0,29278.0,4656.0,2625.0,14172.0,16180.0,29840.0,95.0,54.0,374.0,590.0,693.0
2019-01-30,102.0,57.0,309.0,514.0,697.0,3580.0,2603.0,10690.0,21103.0,26736.0,4360.0,2405.0,13141.0,14764.0,26558.0,102.0,57.0,309.0,514.0,697.0
2019-01-31,106.0,47.0,357.0,506.0,732.0,3778.0,2562.0,10925.0,20253.0,26798.0,4037.0,2214.0,12242.0,14052.0,25407.0,106.0,47.0,357.0,506.0,732.0
2019-02-01,75.0,37.0,273.0,413.0,524.0,2979.0,2210.0,7661.0,16071.0,20151.0,3392.0,2053.0,10176.0,12542.0,21687.0,75.0,37.0,273.0,413.0,524.0
2019-02-02,35.0,13.0,173.0,147.0,190.0,62.0,33.0,92.0,45.0,115.0,965.0,361.0,2554.0,2653.0,3431.0,35.0,13.0,173.0,147.0,190.0
2019-02-03,31.0,12.0,113.0,105.0,199.0,33.0,43.0,0.0,0.0,0.0,910.0,310.0,2309.0,1851.0,3228.0,31.0,12.0,113.0,105.0,199.0
2019-02-04,116.0,63.0,413.0,583.0,791.0,3983.0,2997.0,11901.0,23076.0,29616.0,4859.0,2910.0,16184.0,18705.0,35291.0,116.0,63.0,413.0,583.0,791.0
2019-02-05,88.0,52.0,276.0,484.0,713.0,4604.0,2953.0,11395.0,22113.0,28563.0,4996.0,2416.0,14351.0,16334.0,30566.0,88.0,52.0,276.0,484.0,713.0
2019-02-06,137.0,39.0,335.0,446.0,617.0,3757.0,2806.0,11211.0,21283.0,26484.0,4559.0,2448.0,13594.0,15253.0,27732.0,137.0,39.0,335.0,446.0,617.0
2019-02-07,97.0,46.0,300.0,407.0,624.0,3572.0,2645.0,10920.0,19628.0,25740.0,4057.0,2221.0,12530.0,14139.0,26416.0,97.0,46.0,300.0,407.0,624.0
2019-02-08,93.0,31.0,257.0,343.0,530.0,2702.0,2175.0,7739.0,16297.0,21017.0,3467.0,2075.0,11098.0,12738.0,23471.0,93.0,31.0,257.0,343.0,530.0
2019-02-09,37.0,8.0,100.0,162.0,195.0,82.0,42.0,153.0,23.0,113.0,961.0,389.0,2636.0,2619.0,3531.0,37.0,8.0,100.0,162.0,195.0
2019-02-10,49.0,9.0,103.0,110.0,198.0,68.0,31.0,7.0,0.0,0.0,922.0,320.0,2334.0,1747.0,3246.0,49.0,9.0,103.0,110.0,198.0
2019-02-11,109.0,64.0,304.0,525.0,774.0,4119.0,3127.0,11711.0,23178.0,30512.0,4976.0,2920.0,16004.0,18631.0,34979.0,109.0,64.0,304.0,525.0,774.0
2019-02-12,88.0,44.0,275.0,339.0,609.0,4356.0,2866.0,12205.0,22191.0,29181.0,5007.0,2605.0,14285.0,16396.0,31069.0,88.0,44.0,275.0,339.0,609.0
2019-02-13,98.0,24.0,223.0,390.0,630.0,3788.0,2873.0,10705.0,21818.0,27122.0,4453.0,2349.0,13284.0,15381.0,27937.0,98.0,24.0,223.0,390.0,630.0
2019-02-14,72.0,29.0,217.0,257.0,500.0,3492.0,2386.0,10602.0,18868.0,25575.0,3813.0,1914.0,11668.0,12707.0,24860.0,72.0,29.0,217.0,257.0,500.0
2019-02-15,68.0,13.0,139.0,145.0,260.0,1961.0,1132.0,5308.0,8764.0,13921.0,2665.0,968.0,7573.0,6073.0,14289.0,68.0,13.0,139.0,145.0,260.0
2019-02-16,69.0,12.0,90.0,113.0,170.0,80.0,8.0,149.0,37.0,117.0,1066.0,372.0,2696.0,2718.0,3641.0,69.0,12.0,90.0,113.0,170.0
2019-02-17,54.0,14.0,81.0,85.0,159.0,96.0,103.0,1.0,0.0,0.0,902.0,272.0,2200.0,1815.0,3256.0,54.0,14.0,81.0,85.0,159.0
2019-02-18,94.0,43.0,262.0,397.0,579.0,4092.0,2914.0,12483.0,23455.0,30516.0,4935.0,2813.0,17005.0,18847.0,36016.0,94.0,43.0,262.0,397.0,579.0
2019-02-19,85.0,27.0,173.0,283.0,493.0,4339.0,2903.0,11976.0,23004.0,30418.0,4974.0,2702.0,14675.0,16547.0,31063.0,85.0,27.0,173.0,283.0,493.0
2019-02-20,102.0,26.0,188.0,255.0,443.0,3766.0,2852.0,10982.0,21401.0,27122.0,4354.0,2326.0,13308.0,14958.0,27945.0,102.0,26.0,188.0,255.0,443.0
2019-02-21,61.0,30.0,159.0,245.0,381.0,3350.0,2151.0,10311.0,19204.0,25593.0,4063.0,2094.0,11500.0,13817.0,25276.0,61.0,30.0,159.0,245.0,381.0
2019-02-22,52.0,18.0,120.0,187.0,349.0,2692.0,1952.0,7886.0,15563.0,20142.0,3371.0,1833.0,10581.0,11925.0,22369.0,52.0,18.0,120.0,187.0,349.0
2019-02-23,33.0,6.0,59.0,89.0,125.0,97.0,53.0,127.0,24.0,121.0,950.0,272.0,2246.0,2422.0,3298.0,33.0,6.0,59.0,89.0,125.0
2019-02-24,25.0,2.0,59.0,63.0,92.0,48.0,79.0,0.0,0.0,0.0,903.0,234.0,2079.0,1686.0,3121.0,25.0,2.0,59.0,63.0,92.0
2019-02-25,48.0,21.0,140.0,243.0,346.0,4114.0,2993.0,12226.0,22624.0,28581.0,4893.0,2913.0,15495.0,17238.0,32982.0,48.0,21.0,140.0,243.0,346.0
2019-02-26,51.0,21.0,115.0,167.0,306.0,4330.0,2980.0,11982.0,22112.0,28093.0,4712.0,2589.0,13367.0,15704.0,28295.0,51.0,21.0,115.0,167.0,306.0
2019-02-27,51.0,19.0,140.0,179.0,283.0,3675.0,2743.0,11075.0,20706.0,27463.0,4237.0,2280.0,12454.0,14469.0,27290.0,51.0,19.0,140.0,179.0,283.0
2019-02-28,45.0,19.0,114.0,155.0,254.0,3647.0,2711.0,10406.0,20162.0,25775.0,3880.0,2298.0,11722.0,13626.0,25431.0,45.0,19.0,114.0,155.0,254.0
2019-03-01,29.0,14.0,99.0,103.0,184.0,2755.0,2198.0,7569.0,16333.0,19450.0,3335.0,1971.0,10193.0,11828.0,22051.0,29.0,14.0,99.0,103.0,184.0
2019-03-02,27.0,2.0,62.0,72.0,84.0,71.0,34.0,132.0,16.0,130.0,885.0,359.0,2195.0,2213.0,2912.0,27.0,2.0,62.0,72.0,84.0
2019-03-03,16.0,1.0,26.0,27.0,66.0,55.0,9.0,0.0,0.0,0.0,768.0,289.0,1761.0,1445.0,2554.0,16.0,1.0,26.0,27.0,66.0
2019-03-04,41.0,12.0,105.0,120.0,173.0,3115.0,2393.0,10004.0,18849.0,24288.0,3892.0,2264.0,13123.0,14131.0,28904.0,41.0,12.0,105.0,120.0,173.0
2019-03-05,11.0,5.0,27.0,13.0,82.0,132.0,71.0,42.0,0.0,33.0,934.0,242.0,1358.0,832.0,2368.0,11.0,5.0,27.0,13.0,82.0
2019-03-06,39.0,24.0,99.0,128.0,202.0,3654.0,2714.0,10699.0,21385.0,25993.0,4584.0,2604.0,14069.0,15140.0,29890.0,39.0,24.0,99.0,128.0,202.0
2019-03-07,34.0,16.0,79.0,113.0,158.0,3563.0,2650.0,11146.0,20553.0,24822.0,4580.0,2351.0,13125.0,14381.0,26631.0,34.0,16.0,79.0,113.0,158.0
2019-03-08,30.0,10.0,75.0,97.0,143.0,2816.0,2222.0,8094.0,16917.0,19486.0,3686.0,2189.0,10996.0,12745.0,22923.0,30.0,10.0,75.0,97.0,143.0
2019-03-09,24.0,3.0,25.0,58.0,56.0,118.0,43.0,144.0,15.0,113.0,819.0,321.0,2166.0,2027.0,2744.0,24.0,3.0,25.0,58.0,56.0
2019-03-10,11.0,1.0,23.0,40.0,32.0,56.0,30.0,0.0,0.0,0.0,741.0,246.0,1927.0,1374.0,2624.0,11.0,1.0,23.0,40.0,32.0
2019-03-11,24.0,12.0,76.0,107.0,131.0,4170.0,3088.0,12006.0,22937.0,29602.0,5028.0,2791.0,15919.0,17615.0,35816.0,24.0,12.0,76.0,107.0,131.0
2019-03-12,21.0,12.0,66.0,92.0,128.0,4504.0,3006.0,12354.0,22484.0,29640.0,5147.0,2566.0,13818.0,16119.0,30031.0,21.0,12.0,66.0,92.0,128.0
2019-03-13,25.0,10.0,49.0,99.0,137.0,3722.0,2714.0,10924.0,20854.0,26718.0,4649.0,2276.0,12901.0,14195.0,27300.0,25.0,10.0,49.0,99.0,137.0
2019-03-14,18.0,7.0,71.0,78.0,105.0,3659.0,2687.0,11268.0,20458.0,26300.0,4073.0,2385.0,12016.0,14034.0,25180.0,18.0,7.0,71.0,78.0,105.0
2019-03-15,10.0,6.0,33.0,54.0,90.0,3023.0,2261.0,8307.0,16619.0,21006.0,3426.0,1965.0,10542.0,12123.0,22086.0,10.0,6.0,33.0,54.0,90.0
2019-03-16,10.0,0.0,15.0,37.0,35.0,76.0,75.0,102.0,36.0,128.0,798.0,299.0,1973.0,2088.0,2665.0,10.0,0.0,15.0,37.0,35.0
2019-03-17,10.0,7.0,21.0,21.0,32.0,69.0,47.0,0.0,0.0,0.0,744.0,231.0,1743.0,1432.0,2432.0,10.0,7.0,21.0,21.0,32.0
2019-03-18,26.0,11.0,58.0,77.0,124.0,4179.0,3089.0,12605.0,23394.0,31254.0,5005.0,2737.0,15226.0,17579.0,33524.0,26.0,11.0,58.0,77.0,124.0
2019-03-19,11.0,9.0,35.0,61.0,87.0,4267.0,2868.0,12473.0,21848.0,29632.0,4514.0,2284.0,13160.0,14763.0,28028.0,11.0,9.0,35.0,61.0,87.0
2019-03-20,34.0,12.0,42.0,77.0,97.0,3928.0,2554.0,11318.0,21576.0,27963.0,4243.0,2351.0,12463.0,14044.0,26427.0,34.0,12.0,42.0,77.0,97.0
2019-03-21,8.0,8.0,32.0,71.0,85.0,3590.0,2732.0,11399.0,19587.0,27476.0,3889.0,2217.0,12063.0,13444.0,25303.0,8.0,8.0,32.0,71.0,85.0
2019-03-22,17.0,13.0,25.0,59.0,69.0,3074.0,2252.0,8158.0,16460.0,22277.0,3201.0,1945.0,10147.0,11790.0,21905.0,17.0,13.0,25.0,59.0,69.0
2019-03-23,2.0,1.0,6.0,20.0,30.0,76.0,75.0,117.0,34.0,110.0,884.0,281.0,1956.0,2059.0,2682.0,2.0,1.0,6.0,20.0,30.0
2019-03-24,13.0,1.0,15.0,19.0,32.0,63.0,65.0,0.0,0.0,0.0,778.0,221.0,1744.0,1388.0,2499.0,13.0,1.0,15.0,19.0,32.0
2019-03-25,20.0,13.0,39.0,66.0,84.0,4129.0,2951.0,12196.0,23216.0,30419.0,4637.0,2732.0,14405.0,16871.0,32684.0,20.0,13.0,39.0,66.0,84.0
2019-03-26,17.0,8.0,30.0,53.0,85.0,4243.0,2894.0,12262.0,22214.0,29847.0,4422.0,2552.0,12806.0,15427.0,28134.0,17.0,8.0,30.0,53.0,85.0
2019-03-27,17.0,19.0,25.0,52.0,62.0,3862.0,2587.0,11565.0,21148.0,27791.0,4060.0,2129.0,12020.0,13622.0,26405.0,17.0,19.0,25.0,52.0,62.0
2019-03-28,13.0,7.0,26.0,60.0,55.0,3723.0,2317.0,11256.0,20273.0,26434.0,3851.0,2216.0,11080.0,13260.0,24987.0,13.0,7.0,26.0,60.0,55.0
2019-03-29,8.0,9.0,20.0,49.0,52.0,2929.0,1946.0,8031.0,16504.0,20347.0,3321.0,1760.0,10233.0,11874.0,21795.0,8.0,9.0,20.0,49.0,52.0
2019-03-30,1.0,1.0,11.0,15.0,35.0,100.0,38.0,121.0,43.0,121.0,908.0,308.0,1874.0,1998.0,2742.0,1.0,1.0,11.0,15.0,35.0
2019-03-31,1.0,2.0,9.0,7.0,19.0,30.0,67.0,0.0,2.0,0.0,758.0,220.0,1853.0,1323.0,2463.0,1.0,2.0,9.0,7.0,19.0
2019-04-01,14.0,9.0,25.0,48.0,56.0,3846.0,2843.0,12199.0,22975.0,29806.0,4663.0,2747.0,14683.0,17157.0,33244.0,14.0,9.0,25.0,48.0,56.0
2019-04-02,8.0,6.0,23.0,48.0,76.0,4158.0,2830.0,11950.0,21624.0,28137.0,4443.0,2508.0,13222.0,15292.0,29042.0,8.0,6.0,23.0,48.0,76.0
2019-04-03,19.0,3.0,16.0,45.0,31.0,3717.0,2673.0,11320.0,21359.0,25998.0,4236.0,2345.0,12164.0,13945.0,25970.0,19.0,3.0,16.0,45.0,31.0
2019-04-04,11.0,2.0,44.0,32.0,44.0,3733.0,2693.0,11803.0,20800.0,26710.0,3932.0,2141.0,11669.0,13738.0,24567.0,11.0,2.0,44.0,32.0,44.0
2019-04-05,11.0,4.0,20.0,29.0,37.0,2693.0,2230.0,8028.0,16763.0,20797.0,3110.0,1973.0,9670.0,11634.0,21461.0,11.0,4.0,20.0,29.0,37.0
2019-04-06,5.0,2.0,4.0,19.0,12.0,80.0,43.0,135.0,26.0,126.0,759.0,291.0,1726.0,1850.0,2353.0,5.0,2.0,4.0,19.0,12.0
2019-04-07,0.0,0.0,14.0,12.0,11.0,73.0,36.0,0.0,0.0,0.0,829.0,229.0,1539.0,1280.0,2058.0,0.0,0.0,14.0,12.0,11.0
2019-04-08,10.0,7.0,34.0,51.0,73.0,4060.0,2776.0,11938.0,22976.0,30580.0,4724.0,2613.0,14496.0,16891.0,32740.0,10.0,7.0,34.0,51.0,73.0
2019-04-09,13.0,7.0,27.0,37.0,63.0,4272.0,2894.0,11874.0,21608.0,29154.0,4388.0,2487.0,12691.0,15185.0,28154.0,13.0,7.0,27.0,37.0,63.0
2019-04-10,15.0,4.0,15.0,31.0,57.0,3535.0,2439.0,10267.0,20226.0,24181.0,4001.0,2084.0,11640.0,13571.0,24914.0,15.0,4.0,15.0,31.0,57.0
2019-04-11,7.0,3.0,20.0,35.0,46.0,3080.0,2202.0,8688.0,16476.0,22186.0,3416.0,1987.0,10129.0,11740.0,22518.0,7.0,3.0,20.0,35.0,46.0
2019-04-12,9.0,1.0,26.0,22.0,40.0,2403.0,1926.0,6616.0,13297.0,17631.0,2938.0,1818.0,8921.0,10264.0,19147.0,9.0,1.0,26.0,22.0,40.0
2019-04-13,0.0,1.0,19.0,7.0,37.0,71.0,42.0,101.0,36.0,128.0,654.0,316.0,1800.0,2021.0,2425.0,0.0,1.0,19.0,7.0,37.0
2019-04-14,6.0,0.0,5.0,12.0,15.0,58.0,23.0,0.0,0.0,0.0,613.0,257.0,1620.0,1288.0,2213.0,6.0,0.0,5.0,12.0,15.0
2019-04-15,14.0,3.0,18.0,28.0,48.0,3600.0,2866.0,11742.0,22746.0,28861.0,4831.0,2667.0,14974.0,17129.0,33241.0,14.0,3.0,18.0,28.0,48.0
2019-04-16,11.0,8.0,23.0,26.0,44.0,4058.0,2643.0,11321.0,21428.0,28185.0,4293.0,2332.0,12522.0,14744.0,27940.0,11.0,8.0,23.0,26.0,44.0
2019-04-17,5.0,2.0,16.0,29.0,36.0,3590.0,2369.0,10536.0,19809.0,26267.0,3866.0,2016.0,10647.0,12321.0,23637.0,5.0,2.0,16.0,29.0,36.0
2019-04-18,4.0,3.0,26.0,32.0,41.0,2774.0,2315.0,9799.0,18254.0,24641.0,2984.0,1711.0,9952.0,11016.0,21020.0,4.0,3.0,26.0,32.0,41.0
2019-04-19,7.0,1.0,17.0,13.0,16.0,69.0,4.0,1.0,0.0,0.0,665.0,269.0,1636.0,1081.0,2223.0,7.0,1.0,17.0,13.0,16.0
2019-04-20,5.0,0.0,21.0,18.0,14.0,66.0,62.0,118.0,40.0,124.0,715.0,237.0,1923.0,1733.0,2542.0,5.0,0.0,21.0,18.0,14.0
2019-04-21,2.0,1.0,10.0,10.0,3.0,40.0,32.0,0.0,0.0,2.0,524.0,179.0,1226.0,737.0,1389.0,2.0,1.0,10.0,10.0,3.0
2019-04-22,9.0,6.0,14.0,32.0,44.0,2169.0,2615.0,9136.0,19742.0,22029.0,2881.0,2394.0,11301.0,15705.0,24193.0,9.0,6.0,14.0,32.0,44.0
2019-04-23,11.0,3.0,10.0,29.0,53.0,3654.0,2676.0,10678.0,20439.0,27285.0,4153.0,2420.0,13258.0,14606.0,29412.0,11.0,3.0,10.0,29.0,53.0
2019-04-24,7.0,9.0,24.0,23.0,42.0,3299.0,2405.0,10260.0,19368.0,24891.0,4052.0,1981.0,12337.0,13500.0,26328.0,7.0,9.0,24.0,23.0,42.0
2019-04-25,1.0,3.0,19.0,10.0,21.0,55.0,6.0,0.0,0.0,0.0,658.0,270.0,1565.0,1068.0,2129.0,1.0,3.0,19.0,10.0,21.0
2019-04-26,6.0,3.0,24.0,20.0,28.0,2389.0,1866.0,6586.0,13735.0,16746.0,3123.0,1992.0,10206.0,12237.0,24688.0,6.0,3.0,24.0,20.0,28.0
2019-04-27,2.0,0.0,5.0,9.0,13.0,38.0,57.0,122.0,32.0,123.0,728.0,265.0,1826.0,1865.0,2437.0,2.0,0.0,5.0,9.0,13.0
2019-04-28,3.0,2.0,21.0,6.0,11.0,37.0,79.0,0.0,0.0,0.0,636.0,183.0,1642.0,1192.0,2227.0,3.0,2.0,21.0,6.0,11.0
2019-04-29,5.0,7.0,33.0,28.0,25.0,3580.0,2702.0,10558.0,21387.0,27520.0,5031.0,2707.0,15139.0,16730.0,34981.0,5.0,7.0,33.0,28.0,25.0
2019-04-30,1.0,1.0,23.0,20.0,43.0,3844.0,2515.0,10503.0,20661.0,27079.0,4612.0,2414.0,12823.0,14812.0,28385.0,1.0,1.0,23.0,20.0,43.0
2019-05-01,1.0,4.0,15.0,3.0,10.0,64.0,46.0,0.0,0.0,0.0,625.0,192.0,1608.0,974.0,2152.0,1.0,4.0,15.0,3.0,10.0
2019-05-02,7.0,2.0,26.0,22.0,28.0,3416.0,2380.0,10328.0,18966.0,24584.0,4459.0,2402.0,13237.0,15322.0,29197.0,7.0,2.0,26.0,22.0,28.0
2019-05-03,8.0,1.0,14.0,15.0,36.0,3104.0,2056.0,6893.0,16205.0,18280.0,3617.0,2156.0,10383.0,12262.0,22753.0,8.0,1.0,14.0,15.0,36.0
2019-05-04,5.0,0.0,1.0,3.0,13.0,81.0,34.0,101.0,28.0,126.0,752.0,284.0,1878.0,1845.0,2448.0,5.0,0.0,1.0,3.0,13.0
2019-05-05,1.0,0.0,7.0,3.0,7.0,40.0,29.0,0.0,0.0,0.0,785.0,261.0,1606.0,1228.0,2061.0,1.0,0.0,7.0,3.0,7.0
2019-05-06,8.0,6.0,25.0,31.0,37.0,4154.0,2901.0,11917.0,23241.0,30472.0,5346.0,2796.0,15716.0,18225.0,36656.0,8.0,6.0,25.0,31.0,37.0
2019-05-07,7.0,4.0,20.0,24.0,32.0,4261.0,2681.0,11320.0,21986.0,29582.0,5074.0,2423.0,13557.0,15656.0,30796.0,7.0,4.0,20.0,24.0,32.0
2019-05-08,7.0,1.0,23.0,36.0,34.0,4127.0,2835.0,11141.0,21652.0,26587.0,4660.0,2591.0,12860.0,14457.0,27779.0,7.0,1.0,23.0,36.0,34.0
